id,type,name,x,y,score
10617,버스정류장,현대렉시온오피스텔.파이낸셜뉴스,127.0307566,37.49095823,0.0
10618,버스정류장,서초역.3번출구,127.0078969,37.49111714,0.0
10620,버스정류장,방배누리시아웨딩홀,126.9991879,37.47889896,0.0
10621,버스정류장,무지개아파트정문,127.0265406,37.48805334,0.0
10622,버스정류장,강남역.10번출구,127.0264184,37.49925537,0.0
10623,버스정류장,뱅뱅사거리,127.0303124,37.48921641,0.0
10625,버스정류장,남부터미널.기쁨병원,127.0169997,37.48187604,0.0
10626,버스정류장,경남아파트,127.0003403,37.4771494,0.0
10627,버스정류장,풍림아이원,127.0238598,37.48720399,0.0
10629,버스정류장,서초유스센터,127.0102265,37.48619157,0.0
10630,버스정류장,예술의전당,127.0140682,37.48104239,0.0
10631,버스정류장,교대역6번출구,127.0136534,37.49416012,0.0
10632,버스정류장,신중초등학교,127.0107264,37.47960889,0.0
10633,버스정류장,동덕여고,126.9929333,37.47401497,0.0
10634,버스정류장,국제전자센터,127.0179388,37.48537946,0.0
10636,버스정류장,국립국악원,127.0073884,37.47793435,0.0
10637,버스정류장,래미안아파트.파이낸셜뉴스,127.0303886,37.4917168,0.0
10638,버스정류장,삼호아파트,126.9873957,37.49735209,0.0
10639,버스정류장,성지마을입구,126.99267,37.47387,0.0
10640,버스정류장,남부터미널.한일시멘트,127.0144161,37.48469042,0.0
10642,버스정류장,서초1동사무소,127.0196536,37.49034865,0.0
10644,버스정류장,방배빌딩,127.0066737,37.47811406,0.0
10645,버스정류장,서래초등학교,126.9884202,37.49575506,0.0
10646,버스정류장,복지관,127.0167122,37.49162673,0.0
10647,버스정류장,삼환아파트,127.0057881,37.47997968,0.0
10648,버스정류장,세빛섬,126.9980502,37.51054769,0.0
10649,버스정류장,세빛섬,126.9945842,37.50870744,0.0
10651,버스정류장,교육개발원입구사거리,127.0394173,37.47828291,0.0
10652,버스정류장,교대역.법원검찰청,127.0127842,37.49329677,0.0
10653,버스정류장,서초고후문,127.0046592,37.48938589,0.0
10654,버스정류장,상문고등학교.수표교교회,127.0049105,37.48182845,0.0
10655,버스정류장,빛교회.이수중앙시장,126.9890027,37.49233164,0.0
10656,버스정류장,현대캐피탈,127.0409961,37.47977306,0.0
10657,버스정류장,본마을노인복지센터,127.0542431,37.45371948,0.0
10658,버스정류장,본마을노인복지센터,127.0544918,37.45402055,0.0
10659,버스정류장,방배열린문화센터.가야치과병원,126.9927571,37.48911269,0.0
10660,버스정류장,카페골목입구,126.9872941,37.4916518,0.0
10661,버스정류장,원불교,127.0425654,37.48149371,0.0
10662,버스정류장,신한은행,126.9919842,37.4903426,0.0
10663,버스정류장,노인정,126.9872029,37.48944118,0.0
10664,버스정류장,뉴코아백화점,127.0080776,37.50723879,0.0
10665,버스정류장,하나은행,126.9912295,37.4915455,0.0
10666,버스정류장,청호나이스,127.0128808,37.48777741,0.0
10667,버스정류장,코오롱아파트,127.0280446,37.4723874,0.0
10668,버스정류장,이수역2번출구,126.9823182,37.48721975,0.0
10669,버스정류장,HCN서초방송,127.0121304,37.48232264,0.0
10670,버스정류장,서초포레스타3단지후문,127.0593917,37.45370579,0.0
10674,버스정류장,서울교대,127.0162017,37.4887642,0.0
10675,버스정류장,삼성딜라이트,127.0264512,37.49752854,0.0
10676,버스정류장,유경약국,126.9863116,37.4936224,0.0
10677,버스정류장,고속터미널,127.0013229,37.5044273,0.0
10678,버스정류장,서래마을,127.0038776,37.50018571,0.0
10679,버스정류장,서초1동주민센터,127.019231,37.48960936,0.0
10682,버스정류장,삽준네마을,127.0267622,37.46921992,0.0
10683,버스정류장,남부시장,126.9858365,37.49538221,0.0
10684,버스정류장,교총회관,127.027897,37.46741933,0.0
10685,버스정류장,롯데캐슬헤론아파트,126.9853154,37.49732421,0.0
10686,버스정류장,서래마을입구,126.9983274,37.49916396,0.0
10687,버스정류장,서래마을.서래글로벌빌리지센터,126.9982808,37.49792258,0.0
10688,버스정류장,서초문화예술정보학교후문,127.0289868,37.48668277,0.0
10689,버스정류장,송동마을.서초힐스아파트,127.0178449,37.45896925,0.0
10690,버스정류장,효성빌라,126.998154,37.49628532,0.0
10691,버스정류장,방배중학교,126.9974513,37.49492781,0.0
10692,버스정류장,필리핀대사관,126.9957632,37.49407593,0.0
10693,버스정류장,서초고후문,127.0045847,37.48893018,0.0
10694,버스정류장,방배4동성당,126.993531,37.49376764,0.0
10695,버스정류장,함지박사거리,126.9911152,37.49316685,0.0
10697,버스정류장,서울남부터미널,127.0159,37.4843,0.0
10698,버스정류장,서문여고,126.9848837,37.48745523,0.0
10699,버스정류장,카페골목입구,126.9872539,37.49156108,0.0
10700,버스정류장,반포종합운동장,126.996474,37.50036913,0.0
10702,버스정류장,서초구청맞은편,127.030607,37.48416185,0.0
10703,버스정류장,방배(백석에술대)역 3번출구,126.9964838,37.48121887,0.0
10704,버스정류장,서초롯데캐슬프레지던트아파트,127.019703,37.49613599,0.0
10708,버스정류장,불교TV.서초어린이집,127.0002022,37.47450085,0.0
10710,버스정류장,서이초등학교,127.0268532,37.49116792,0.0
10711,버스정류장,서울고사거리,127.004274,37.48320205,0.0
10712,버스정류장,사당역12번출구,126.9818045,37.47784126,0.0
10713,버스정류장,삼성래미안.이수역방향,127.0012883,37.50440784,0.0
10715,버스정류장,서울성모병원.서울지방조달청,127.0040276,37.50033855,0.0
10716,버스정류장,아크로비스타,127.012734,37.49800738,0.0
10717,버스정류장,서초성당,127.0213172,37.49329123,0.0
10718,버스정류장,강남역나라빌딩앞,127.0284233,37.49586859,0.0
10728,버스정류장,신사역사거리,127.0193255,37.51741999,0.0
10729,버스정류장,신사동사거리.신사역,127.02009,37.514719,0.0
10736,버스정류장,영동시장,127.0224406,37.51134044,0.0
10742,버스정류장,영동시장논현역,127.0218369,37.51027193,0.0
10907,버스정류장,강남역,127.0268252,37.49989255,0.0
10909,버스정류장,신논현역.구교보타워사거리,127.0256799,37.50232729,0.0
10911,버스정류장,강남역.역삼세무서,127.0290811,37.49827462,0.0
10919,버스정류장,뱅뱅사거리.역삼동,127.033618,37.49022135,0.0
10920,버스정류장,역삼초등학교,127.0304896,37.49214788,0.0
10947,버스정류장,뱅뱅사거리.구영동중학교,127.0326347,37.48767259,0.0
10951,버스정류장,뱅뱅사거리뱅뱅프라자,127.0328243,37.4898571,0.0
